Longitude,Latitude,Speed,LatAcceleration,LongAcceleration,SteerTorque,SteerRate,SteerAngle,FLWheelSpeed,FRWheelSpeed,RRWheelSpeed,RLWheelSpeed
-110.91889953613281,32.2750358581543,0.0,-501.75895092353204,0.0,0.0,-0.9294225702753005,6.300000000000002,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.8614440639269407,6.300000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.15218366913102016,6.300000000000002,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.5801324802749079,6.300000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.14407467532467533,6.300000000000002,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7430617829438,0.0,0.0,-0.9055308450976601,6.300000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.6892345808418896,6.300000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,1.3434692635423007,6.300000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.9356013460563315,6.3,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,-0.8708375125376129,6.300000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,-0.2443790024774459,6.300000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.75999999999993,0.0,0.0,0.8706064947468959,6.400000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-1.0,6.400000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.873403075736393,6.3999999999999995,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.5492134720646975,6.400000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7400000000001,0.0,0.0,0.0,6.400000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.400000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.3237925703845974,6.400000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76000000000005,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7399999999999,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.3999999999999995,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.7142857142857142,6.3999999999999995,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.7324497524031459,6.4,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7573728213122,0.0,0.0,-2.693303799625149,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.700000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76,0.0,0.0,0.4100770571507201,6.700000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7573133818288,0.0,0.0,-0.9422688833365366,6.7,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76000000000005,0.0,0.0,-0.8747937446127325,6.700000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.699999999999999,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.3322440337836283,6.700000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,-0.9949914573922811,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.006785450516986706,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,-0.4347218934911243,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.75741329374256,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7399999999999,0.0,0.0,0.7715603494558055,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7444566989546,0.0,0.0,0.7107877368053521,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,-0.9168879708862003,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7573106032772,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.2727951088003081,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7574342201611,0.0,0.0,0.7967529939776968,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.9820885826314936,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.27674753965643734,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76,0.0,0.0,-0.9906943450250536,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7490511801822,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.3076342028401652,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.4994983973182608,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.982975186988009,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.40775880752281646,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.6925877763328999,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.903685071674522,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.75156453960653,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76000000000005,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.990637813751748,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.4375218190704494,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7568163565132,0.0,0.0,-0.8574614065180104,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,-0.303123839584107,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.753995560229,0.0,0.0,0.7043854401546178,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.2812012577059246,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76000000000005,0.0,0.0,0.0890636302121007,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.1563409775780173,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.8163918757467145,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.720042465722482,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7560975140183,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.012522104860679615,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7458165614556,0.0,0.0,0.7139239273364827,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.75447315300755,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.75999999999993,0.0,0.0,-0.6955932036201327,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0877385234771422,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.939733741694865,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7460335329341,0.0,0.0,-0.31674588314369384,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76000000000005,0.0,0.0,0.9113081518415729,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.76,0.0,0.0,-0.005432511491851226,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,-0.4215497206151412,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.34327849703105223,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74103925572956,0.0,0.0,0.9426984285857272,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.872597078046905,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.75437129834984,0.0,0.0,0.6871585348472612,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.9442058103551799,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.9306933142051497,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,-0.5655406347288695,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74242495641107,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.73999999999995,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74912075410367,0.0,0.0,0.4799328732154675,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.9768563610222162,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.75316154847417,0.0,0.0,0.3184410198407088,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,0.6173908960724934,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74,0.0,0.0,-0.8370066632496155,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7524671076026,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.74000000000007,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.0,-501.7599999999999,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.5,-501.73999999999995,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.75,-501.73999999999995,0.0,0.0,0.14023588008645804,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,0.9668867702448211,-501.74,0.0,0.0,0.0,6.600000000000001,0.0,0.0,0.0,0.0
-110.91889953613281,32.2750358581543,1.37,-501.74000000000007,0.2588422334063641,0.0,0.8620517804191273,6.6000000000000005,0.0,0.0,0.0,0.0
-110.91889953613281,32.27503204345703,2.0123888218364128,-501.74,0.5184408,0.0,5.999999999999999,6.166061110567035,0.0,0.0,0.0,0.0
-110.91889953613281,32.27503204345703,2.7809559402045636,-501.74,0.830736,0.0,6.374906820723072,4.731254658963848,2.56,2.5300000000000002,2.5045898098643913,2.5075624638553506
-110.91889190673828,32.27503204345703,3.8239771153705995,-501.74983361694086,1.2461040000000003,0.0,5.393851367707577,3.5606148632292425,3.6627620543835198,3.6427620543835193,3.591011127123249,3.5862639089040607
-110.91889190673828,32.27503204345703,4.812262731347097,-501.7399999999999,1.3561126672052266,0.0,-0.6482616584122003,3.4000000000000004,4.717461127871896,4.688953353446275,4.759699466233465,4.656414481318171
-110.91889190673828,32.275028228759766,6.054533211044603,-501.76000000000005,1.5568608000000002,0.0,0.8878385458190018,3.4000000000000004,5.97210531361599,5.982105313615991,5.936842149413991,5.9126316420199885
-110.91889190673828,32.275028228759766,6.703850375768618,-501.74855973204313,1.63129767327101,0.0,-0.5292734540324476,3.4000000000000004,6.704621137017318,6.708948779144483,6.610293494890153,6.661931705525977
-110.91888427734375,32.2750244140625,8.11905062422829,-501.74,1.661472,0.0,0.5683841636673612,3.4000000000000004,8.06959324803942,8.089593248039419,8.000792404044347,8.027794514032028
-110.91888427734375,32.275020599365234,9.653782497678737,-501.76,1.869156,0.0,-3.823320413436692,3.7,9.558094232880183,9.584047116440091,9.567291226885079,9.535117791100229
-110.91887664794922,32.275020599365234,10.81760669456067,-501.76,1.8691559999999998,0.0,-1.554421600198167,4.22772108000991,10.839019419226837,10.876196116154633,10.880143690254313,10.819163109481153
-110.91887664794922,32.27501678466797,12.102406058420483,-501.76000000000005,1.7645448000000001,0.0,-22.926386073685464,6.485277214737093,12.224401260884793,12.116955398012053,12.143694247515066,12.160216548509041
-110.91886901855469,32.27500915527344,13.369086249601493,-501.75999999999993,1.6614719999999998,0.0,-52.42400774443369,14.070667957405615,13.304766087112386,13.39285965226743,13.353812869689907,13.338578956802294
-110.91886138916016,32.27500534057617,14.370000000000003,-501.82,1.5505028857178262,0.0,-71.24035468352042,26.568248278464303,14.257907303370787,14.448426966292136,14.47053370786517,14.308426966292137
-110.91885375976562,32.275001525878906,15.500000000000002,-501.9283346285714,1.4537879999999999,0.0,-68.34878434000191,39.644149038001345,15.4091903426714,15.611615096399595,15.556464603855982,15.271716830847872
-110.91885375976562,32.27499771118164,16.094732172668735,-502.0,1.4537880000000003,0.0,-72.25891579933902,47.51875894046269,16.04702464338073,16.226411933074257,16.27383450073302,15.894693644846765
-110.9188461303711,32.274993896484375,17.0,-502.08525712634815,1.4537879999999999,0.0,-47.40172994885574,59.15982700511443,16.872725152877912,17.323997668165703,17.34272515287791,16.74800116591715
-110.91883850097656,32.27499008178711,17.64402143707821,-502.16,1.3762451803114224,0.0,-36.86062528104513,63.12787494379098,17.44650286551886,17.92725907414305,17.909754298278287,17.30400764138362
-110.91883850097656,32.274986267089844,18.12,-502.2,1.3491768,0.0,-26.6125782676001,65.85811325985998,17.868244666842244,18.38325651830392,18.390254148011586,17.71750592573084
-110.91883087158203,32.274986267089844,18.79252253914086,-502.21999999999997,1.246104,0.0,-33.81423658361581,69.16284731672316,18.409880179197877,19.098480136531716,19.044120247463734,18.289840238930502
-110.9188232421875,32.27497863769531,19.87,-502.31999999999994,1.2898335468369042,0.0,-75.55624700813787,80.81124940162758,19.35422780871274,20.249891909597117,20.162791516541105,19.267100393056012
-110.91881561279297,32.27497100830078,20.883007761019186,-502.52,1.3491768000000004,0.0,-75.60203370273324,97.97857640808674,20.50243543263383,21.424584843940057,21.364326574475374,20.275129134732346
-110.9188003540039,32.274967193603516,21.810000000000002,-502.6986987712195,1.3491768000000002,0.0,-54.39469705779742,109.70132573555067,21.10939829908689,22.324856768265093,22.373037278539023,20.94393982990869
-110.91879272460938,32.274959564208984,22.386751106917327,-502.84,1.0384200000000001,0.0,-34.0,118.23252151086481,21.7792213681423,23.445550022263365,23.12302852054088,21.754449977736638
-110.91877746582031,32.27495574951172,23.319205417179656,-502.92,0.9338088000000001,0.0,-15.478800255264836,123.32605998723677,22.53493337360314,24.115199879190577,23.999866747206283,22.193566777408638
-110.91876983642578,32.27495193481445,24.037600521081245,-503.0,0.7656734332262773,0.0,-4.83555587766343,125.18355558776635,23.112209666373154,24.778005087564818,24.62280305253889,22.851022894041677
-110.91875457763672,32.27494812011719,24.68,-503.04,0.830736,0.0,-13.234468661721138,127.94689373234425,23.886215720107202,25.51648628804288,25.283513711957124,23.579053930026802
-110.91873931884766,32.27494430541992,25.453856296483046,-503.0924803649532,0.9338088000000001,0.0,-30.0,131.3539951393711,24.6568792794069,26.451314987958636,26.269548566841383,24.276653562827597
-110.9187240600586,32.274940490722656,26.430000000000003,-503.21063420913504,1.0384200000000003,0.0,0.0,134.4,25.444706057573157,27.397142431608042,27.132772733771805,25.101848489181204
-110.91870880126953,32.27493667602539,26.948360062079665,-503.28,0.8677602858538542,0.0,0.0,134.4,26.014626991777043,28.014015089310156,27.686462699177707,25.731089690954743
-110.918701171875,32.27493667602539,27.37,-503.23999999999995,0.830736,0.0,0.0,134.4,26.34292352175108,28.458305912995687,28.089070695484907,26.01538239124461
-110.91869354248047,32.27493667602539,27.541573440183175,-503.28,0.830736,0.0,-0.7078167115902965,134.4,26.597291890953294,28.607569369682242,28.44071771719627,26.497732129420623
-110.9186782836914,32.27493667602539,28.37,-503.28,0.7261247999999999,0.0,-5.199009287925696,134.92669969040244,27.428475637013857,29.461714349575328,29.0587617344658,27.08266651765758
-110.91865539550781,32.27493667602539,29.023051874823796,-503.36000000000007,0.7261248,0.0,-10.322071114888793,135.7774023704963,27.92099298841773,29.880218364123674,29.723535225423568,27.57745776299416
-110.91864013671875,32.27493667602539,29.513609121178494,-503.3895286832573,0.7261248,0.0,0.5571671951161801,136.1,28.519189913392985,30.434865304560027,30.410540695727065,28.033513565242355
-110.91862487792969,32.274940490722656,29.90390674888494,-503.40000000000003,0.7261248,0.0,-0.448031163933206,136.1,29.00360925594958,31.006752892484243,30.850413883924368,28.640155206471643
-110.9186019897461,32.27494430541992,30.610231733108957,-503.40199836505894,0.7244430332994396,0.0,0.9836010333595417,136.10163989666404,29.436634075405227,31.580863057588406,31.38896433089392,29.150172611517686
-110.91858673095703,32.27494812011719,31.177795872261314,-503.4347705322524,0.7832872404975413,0.0,11.000000000000002,134.98496550759765,30.217601679004076,32.10592566460578,32.11017531481327,29.83672510493776
-110.9185791015625,32.27495193481445,31.5,-503.46000000000004,0.830736,0.0,4.678097610038795,133.46174146271375,30.474533250873105,32.583821425106706,32.45791133100504,30.185600989522705
-110.91856384277344,32.27495574951172,32.0,-503.42,0.674564901327221,0.0,21.057005642934325,130.38859887141314,31.02737478595891,33.1026252140411,32.56577815829528,30.5426252140411
-110.91854858398438,32.274959564208984,32.11646037682591,-503.37999999999994,0.623052,0.0,25.21413363316667,127.85717327336667,31.222980867498517,32.917229352347,33.219573262032085,30.74063695781343
-110.91853332519531,32.27497100830078,32.638119401539726,-503.36000000000007,0.7261248,0.0,47.36604485737099,121.07232585710486,31.726064359055783,33.640654175928866,33.549678204721076,31.322128718111568
-110.91851806640625,32.27497863769531,33.37,-503.30120351202794,0.6345203276577884,0.0,80.60388553689008,108.85844578524396,32.57201998512512,34.36768215733788,33.83205297377702,31.896655670449366
-110.91850280761719,32.27499008178711,33.919883527454246,-503.06,0.9338088000000001,0.0,93.9523578699536,91.61588071001546,33.06909696203136,34.5217239815765,34.601313509772574,32.87991790563921
-110.91848754882812,32.275001525878906,34.63623468606432,-502.84000000000003,0.830736,0.0,90.1411122287685,72.71350050294583,33.88095264617353,35.43533370464296,35.25971476311236,33.68381058469414
-110.91847229003906,32.2750129699707,35.153693126137476,-502.60310000239633,0.8655853931468737,0.0,88.25228536649401,56.92705682984462,34.577662220767536,35.69504634879072,35.70972190725566,34.62355301763943
-110.91846466064453,32.275020599365234,35.65556174873982,-502.48,0.830736,0.0,99.12925871930021,46.682314679825055,35.005630904992564,36.13050860869983,36.08689271497771,35.03924679871469
-110.91844940185547,32.27503204345703,36.43000000000001,-502.21999999999997,0.9345860240159488,0.0,93.15159316909559,25.731783073906982,36.19355750172851,36.704446877160635,36.6213340631482,35.89933844203734
-110.9184341430664,32.275047302246094,37.119662865875156,-501.93999999999994,1.03842,0.0,31.202793585100878,15.239161924469734,37.07398542291189,37.23210203961676,37.3261603479692,36.930218656321635
-110.91842651367188,32.275054931640625,37.56,-501.88,0.9338088000000001,0.0,37.496084921812574,11.701566031274968,37.358510930727036,37.646290131215714,37.687766396090545,37.40073173023835
-110.91841125488281,32.27506637573242,38.31000000000001,-501.8,0.9338088000000002,0.0,22.767759828727133,6.376775982872713,38.17848552838232,38.26567811721361,38.31422694047211,38.19851717582041
-110.91839599609375,32.275081634521484,38.53339330196513,-501.76,0.7261248,0.0,30.0,1.6985436307959394,38.783324946460546,38.89017612432856,38.84989935752654,38.793249464605445
-110.91838073730469,32.27509689331055,39.18,-501.7181151664102,0.6230519999999999,0.0,12.07220250768867,-2.196389874615567,39.4588521349813,39.31735991045701,39.230000000000004,39.32862256197757
-110.91837310791016,32.27510452270508,39.68,-501.68,0.7261248,0.0,2.9500168337088546,-2.7000000000000006,39.73285767825354,39.604369905368685,39.54974796214748,39.62949592429495
